141,일반음식점,한식,서울깍두기,"부산광역시 해운대구 세실로69번길 19 (좌동, 블루스퀘어B동101,102호)",부산광역시 해운대구 좌동 1461-8,설렁탕,051-703-0085,35.17207883,129.1757521
142,일반음식점,한식,샤브향 반송점,"부산광역시 해운대구 반송로877번길 19 (반송동, 1,2층)",부산광역시 해운대구 반송동 365-25,소고기샤브,051-542-0333,35.23115982,129.1508877
143,일반음식점,식육(숯불구이),삼겹속에 삼겹,"부산광역시 해운대구 반여로27번길 28 (반여동, 1364-4 지상2층)",부산광역시 해운대구 반여동 1364-4,삼겹살,051-527-3788,35.19596466,129.1188094
144,일반음식점,한식,배비장보쌈,"부산광역시 해운대구 해운대로483번길 1-1 (우동, 외1필지 지상2층)",부산광역시 해운대구 우동 959-1,보쌈,051-742-7755,35.1633188,129.1455394
145,일반음식점,한식,맛나감자탕,"부산광역시 해운대구 명장로67번길 53 (반여동, 지상2층 )",부산광역시 해운대구 반여동 1160,감자탕,051-527-6258,35.20484834,129.1123971
146,일반음식점,한식,맛나감자탕,"부산광역시 해운대구 좌동로91번길 17 (좌동, 지상2층 )",부산광역시 해운대구 좌동 985-4,감자탕,051-703-7471,35.17277742,129.174357
147,일반음식점,회집,동백섬 횟집,"부산광역시 해운대구 해운대해변로209번나길 17 (우동, 지상1,2,3층)",부산광역시 해운대구 우동 655-7,생선회,051-741-3888,35.16041074,129.1546636
148,일반음식점,한식,바래,"부산광역시 중구 중앙대로81번길 4, 1층 (중앙동4가, 4,5,20)","부산광역시 중구 중앙동4가 53 - 1 4,5,20 (1층)",해물탕,051-463-7005,35.105123,129.035727
149,일반음식점,일식,여송제,"부산광역시 중구 광복로18번길 5, 1~2층 (부평동1가)",부산광역시 중구 부평동1가 37 - 10 1~2층,족발,051-246-2111,35.099165,129.027206
150,일반음식점,식육(숯불구이),대어,"부산광역시 중구 자갈치로 52, 1,2층 (남포동5가)","부산광역시 중구 남포동5가 107 - 1 (1,2층)",초밥,051-244-8826,35.097177,129.029912
151,일반음식점,한식,기와집,"부산광역시 중구 대청로137번길 7-2, 1층 (중앙동3가, 1층일부)",부산광역시 중구 중앙동3가 19 - 2 (1층일부),송이버섯,051-466-5550,35.103544,129.034885
152,일반음식점,일식,최가네국밥,"부산광역시 중구 흑교로46번길 4-1, 1층 (보수동1가)",부산광역시 중구 보수동1가 101 - 4 (1층),돼지국밥,051-256-0544,35.103497,129.025583
153,일반음식점,한식,부산명물횟집,부산광역시 중구 자갈치해안로 55 (남포동4가),부산광역시 중구 남포동4가 38,생선회,051-245-4995,35.097113,129.031118
154,일반음식점,한식,부산숯불갈비,"부산광역시 중구 중구로48번길 9, 1층 (신창동3가)",부산광역시 중구 신창동3가 3 - 2 (1층),생갈비,051-245-5534,35.102315,129.028891
155,일반음식점,식육(숯불구이),대궁한정식,"부산광역시 중구 태종로 14-1 (남포동1가, (73-3))",부산광역시 중구 남포동1가 72 - 2 (73-3),한정식,051-257-0701,35.096524,129.035651
156,일반음식점,한식,숟가락젓가락,부산광역시 중구 광복로55번길 14 (창선동1가),부산광역시 중구 창선동1가 9 - 3,한정식,051-248-0135,35.099889,129.030078
157,일반음식점,일식,이재모피자,"부산광역시 중구 광복중앙로 31 (신창동1가, 2, 4-3)","부산광역시 중구 신창동1가 2 - 1 2, 4-3","피자,파스타",051-255-9494,35.102102,129.030578
158,일반음식점,일식,장터식당,"부산광역시 중구 광복로 19-1, 2층 (부평동1가, 외 2필지)",부산광역시 중구 부평동1가 35 - 20 외 2필지 (2층),영양탕,051-246-9789,35.099669,129.0273
159,일반음식점,한식,섬진강재첩전문점,"부산광역시 중구 광복로85번길 15-1, 1층 (동광동2가, 10-4,5번지)","부산광역시 중구 동광동2가 10 - 4 , 5 (1층)",재첩국,051-246-6471,35.099768,129.034749
160,일반음식점,일식,원산면옥,부산광역시 중구 광복로 56-8 (창선동1가),부산광역시 중구 창선동1가 37 - 1,냉면,051-245-2310,35.098979,129.031054
161,일반음식점,한식,동화반점,부산광역시 중구 흑교로75번길 3 (보수동2가),부산광역시 중구 보수동2가 73 - 8,자장면,051-253-6661,35.105786,129.02345
162,일반음식점,일식,진주집,"부산광역시 중구 대청로134번길 27, 1층 (중앙동1가)",부산광역시 중구 중앙동1가 24 - 9 (1층),추어탕,051-246-0310,35.100574,129.035406
163,일반음식점,한식,바다횟집,"부산광역시 중구 자갈치해안로 55-1, 1층 (남포동4가)",부산광역시 중구 남포동4가 38 - 1 (1층),생선회,051-245-1693,35.09713,129.031195
164,일반음식점,한식,가야밀면,"부산광역시 중구 광복로 56-14, 1층 (남포동2가)",부산광역시 중구 남포동2가 17 - 1 (1층),밀면,051-246-3314,35.098933,129.031229
165,일반음식점,일식,원조한양족발,"부산광역시 중구 광복로 13, 1,2층 (부평동1가, 35-36)","부산광역시 중구 부평동1가 35 - 11 35-36  1,2층동",족발,051-246-3039,35.099595,129.026488
166,일반음식점,일식,청진동해장국,"부산광역시 중구 광복로6번길 7-1, 1층 (부평동2가)",부산광역시 중구 부평동2가 37 - 5 (1층),해장국,051-246-1198,35.098817,129.025776
167,일반음식점,일식,용수민물장어,부산광역시 중구 충장대로5번길 56-2 (중앙동4가),부산광역시 중구 중앙동4가 78 - 4,민물장어,051-462-5758,35.110139,129.038358
168,일반음식점,한식,맛찬들왕소금구이 부평점,부산광역시 중구 광복로 3 (부평동2가),부산광역시 중구 부평동2가 56 - 2,삼겹살,051-245-8730,35.099676,129.025447
169,일반음식점,일식,하늘선물,부산광역시 중구 부평1길 57 (부평동2가),부산광역시 중구 부평동2가 75 - 1,죽,051-245-0464,35.102071,129.025773
170,일반음식점,한식,구포집,부산광역시 중구 보수대로36번길 14-1 (부평동3가),부산광역시 중구 부평동3가 36 - 8,추어탕,051-244-2146,35.101215,129.024644
171,일반음식점,경양식,황태를 벗삼아,"부산광역시 중구 대청로137번길 10-1, 1층 (중앙동3가)",부산광역시 중구 중앙동3가 12 - 7 (1층),황태찜,051-468-5958,35.103713,129.035084
172,일반음식점,한식,서울삼계탕,부산광역시 중구 남포길 36 (남포동2가),부산광역시 중구 남포동2가 26,삼계탕,051-245-3696,35.098281,129.032613
173,일반음식점,일식,중앙모밀우동,부산광역시 중구 중앙대로49번길 9-1 (중앙동2가),부산광역시 중구 중앙동2가 27,메밀,051-246-8686,35.101864,129.035291
174,일반음식점,한식,남포삼계탕,"부산광역시 중구 남포길 16, 1,2층 (남포동3가, 12-0,2,3,6)","부산광역시 중구 남포동3가 12 - 0 2,3,6 (1,2층)",삼계탕,051-245-5075,35.098795,129.030426
175,일반음식점,한식,S서울깍두기,"부산광역시 중구 구덕로34번길 10, 1층 (남포동2가)",부산광역시 중구 남포동2가 11 - 1 (1층),설렁탕,051-245-3950,35.098571,129.032398
176,일반음식점,복어취급,동해복국,부산광역시 중구 중구로5번길 11 (남포동6가),부산광역시 중구 남포동6가 73 - 3,복국,051-243-8763,35.097932,129.026982
177,일반음식점,한식,부흥식당,부산광역시 중구 부평2길 25 (부평동2가),부산광역시 중구 부평동2가 22 - 1,돼지갈비,051-245-7572,35.100615,129.026325
178,일반음식점,한식,새진주집,"부산광역시 중구 흑교로 60, 1,2층 (보수동1가)","부산광역시 중구 보수동1가 77 - 6 (1,2층)",비빔밥,051-256-9110,35.104773,129.024897
179,일반음식점,경양식,화국반점,"부산광역시 중구 백산길 3, 1~2층 (동광동3가)",부산광역시 중구 동광동3가 2 - 6 (1~2층),유니짜장,051-245-5305,35.102567,129.034236
180,일반음식점,한식,물꽁집,부산광역시 중구 흑교로59번길 3 (보수동2가),부산광역시 중구 보수동2가 89 - 6,아구탕,051-257-3230,35.104498,129.024389
181,일반음식점,한식,후타고,"부산광역시 중구 광복로85번길 3, 1층 (광복동1가)","부산광역시 중구 광복동1가 16 - 1 , 1층",대구탕,051-246-9799,35.098809,129.034123
182,일반음식점,한식,명송,"부산광역시 중구 해관로 32, 1~2층 (중앙동2가)",부산광역시 중구 중앙동2가 13,"생선회, 초밥",051-246-1225,35.10175,129.035882
183,일반음식점,한식,본참치,"부산광역시 중구 해관로 73, 1층 (중앙동4가, 일광빌딩)",부산광역시 중구 중앙동4가 51 일광빌딩,참치회,051-523-8659,35.105478,129.03526
184,일반음식점,한식,서울순두부,"부산광역시 중구 남포길 25-3, 3층 (남포동2가)",부산광역시 중구 남포동2가 15 - 1 (3층),순두부,051-244-5888,35.09885,129.031458
185,일반음식점,경양식,한우뭉치,"부산광역시 중구 보수대로 106, 2~3층 (보수동3가)",부산광역시 중구 보수동3가 5 - 16,쇠고기,051-254-3250,35.105279,129.021568
186,일반음식점,경양식,홍익돈까스 부산남포직영점,"부산광역시 중구 광복로 45-8, 1층 (창선동1가)",부산광역시 중구 창선동1가 21 (1층),돈까스,051-247-4503,35.09959,129.03025
187,일반음식점,한식,부산 원조 꼼장어 맛집 성일집,"부산광역시 중구 대교로 103, 1층 (중앙동6가, 10,9)",부산광역시 중구 중앙동6가 79 - 4 10.9 (1층),꼼장어,051-463-5888,35.09942,129.037465
188,일반음식점,한식,부산족발 주식회사,부산광역시 중구 광복로 17-1 (부평동1가),부산광역시 중구 부평동1가 35 - 5,족발,051-245-5359,35.099626,129.027059
189,일반음식점,한식,㈜팬스타트리(담),부산광역시 중구 중앙대로41번길 12 (중앙동2가),부산광역시 중구 중앙동2가 20 - 0,등심구이,051-241-6999,35.101287,129.035229
190,일반음식점,한식,개미집 본점,부산광역시 중구 중구로30번길 20-2 (신창동1가),부산광역시 중구 신창동1가 14 - 4,낙지볶음,051-246-3186,35.100521,129.029987
191,일반음식점,한식,녹두밭,"부산광역시 중구 광복로6번길 9, 1층 (부평동2가)",부산광역시 중구 부평동2가 37 - 6 (1층),녹두전,051-246-0790,35.098753,129.025797
192,일반음식점,한식,무궁화,"부산광역시 중구 충장대로5번길 46, 1층 (중앙동4가)",부산광역시 중구 중앙동4가 78 - 23 (1층),한정식,051-463-2223,35.109152,129.037906
193,일반음식점,한식,풍경마루,"부산광역시 강서구 공항진입로 108 (대저2동,국제선청사3층)",부산광역시 강서구 대저2동 2350 국제선청사3층,한정식,051-974-0020,35.1730746,128.945753
194,일반음식점,한식,하얀집,부산광역시 강서구 과학산단로334번다길 10 (지사동),부산광역시 강서구 지사동 1191 - 6,대구탕,051-973-7008,35.1495056,128.833221
195,일반음식점,한식,진해물산(주)용장어요리전문점,부산광역시 강서구 낙동남로682번길 94 (녹산동),부산광역시 강서구 녹산동 97 - 20,장어,051-941-5030,35.1180886,128.893126
196,일반음식점,한식,(주)웰리브 가덕해양Park 푸드코트2,부산광역시 강서구 거가대로 2571 (천성동),부산광역시 강서구 천성동 488 - 6 외25필지,"순두부, 돈까스",070-4050-6910,35.0228346,128.807799
197,일반음식점,한식,맛나감자탕 명지오션시티점,부산광역시 강서구 명지오션시티4로 68 (명지동),부산광역시 강서구 명지동 3238 - 13 2층,감자탕,051-206-9686,35.0830444,128.903279
198,일반음식점,한식,부산축산농협 축산물종합프라자,"부산광역시 강서구 낙동남로 446-1, 1층,2층 (녹산동)",부산광역시 강서구 녹산동 1215 - 17 1층 2층,불고기,051-831-3200,35.1115251,128.868901
199,일반음식점,복어취급,가마솥생복집,부산광역시  기장군 기장읍 차성로 327-2,부산광역시 기장군 기장읍 동부리 117-10,복어취급,051-722-2995,35.247161,129.213429
200,일반음식점,회집,죽도집,부산광역시  기장군 기장읍 연화1길 215,부산광역시 기장군 기장읍 연화리 112,"생선회, 매운탕",051-721-2411,35.219699,129.226838
201,일반음식점,회집,남항횟집,부산광역시  기장군 기장읍 기장해안로 572,부산광역시 기장군 기장읍 대변리 447-6,"생선회, 매운탕",051-721-2302,35.224282,129.226977
202,일반음식점,한식,장안집,부산광역시  기장군 장안읍 장안로 365,부산광역시 기장군 장안읍 장안리 420,백숙,051-727-1819,35.369941,129.244394
203,일반음식점,한식,소향갈비탕,부산광역시  기장군 기장읍 차성남로51번길 17,부산광역시 기장군 기장읍 대라리 422-4,갈비탕,051-722-6234,35.242751,129.215111
204,일반음식점,한식,팔각정,부산광역시  기장군 기장읍 대변로 101 (외1필지),부산광역시 기장군 기장읍 대변리 516-9,한정식,051-723-1717,35.228575,129.223857
205,일반음식점,회집,자연산횟집,"부산광역시  기장군 장안읍 장안로 48, B동 1층",부산광역시 기장군 장안읍 기룡리 454-5,"생선회, 매운탕",051-727-7334,35.345798,129.253206
206,일반음식점,한식,장안민물장어,부산광역시  기장군 장안읍 하근1길 5,부산광역시 기장군 장안읍 기룡리 313-9,민물장어,051-727-8292,35.346599,129.254918
207,일반음식점,한식,천지대게,"부산광역시  기장군 기장읍 차성로288번길 11, 1층",부산광역시 기장군 기장읍 대라리 419-30,대게찜,051-724-0203,35.243398,129.214285
208,일반음식점,한식,속초이모네,부산광역시  기장군 기장읍 대변로 105,부산광역시 기장군 기장읍 대변리 517,생선찜,051-612-6253,35.228645,129.224187
209,일반음식점,한식,오양수산장어구이센터,부산광역시  기장군 기장읍 기장해안로 548-3,부산광역시 기장군 기장읍 대변리 203-5,곰장어숯불구이,051-721-0074,35.222953,129.226323
210,일반음식점,회집,나룻터식당,부산광역시  기장군 기장읍 연화1길 183 (3층 중 1층),부산광역시 기장군 기장읍 연화리 143,"생선회, 매운탕",051-721-2415,35.218291,129.227782
211,일반음식점,분식,기장밀면,부산광역시  기장군 기장읍 청강로85번길 100,부산광역시 기장군 기장읍 청강리 158-4,밀면,051-721-3087,35.235809,129.219285
212,일반음식점,한식,수라간,부산광역시  기장군 철마면 와여1길 56-3,부산광역시 기장군 철마면 와여리 509-1,한정식,051-721-8866,35.277578,129.150968
213,일반음식점,복어취급,일광대복집,부산광역시  기장군 일광면 이화로 3,부산광역시 기장군 일광면 이천리 771-3,복어취급,051-721-1561,35.267134,129.233506
214,일반음식점,한식,해변짚불곰장어,부산광역시  기장군 기장읍 공수2길 11,부산광역시 기장군 기장읍 시랑리 563-1,곰장어숯불구이,051-721-4539,35.185537,129.211562
215,일반음식점,한식,송하원,부산광역시  기장군 철마면 안평로11번나길 11-4,부산광역시 기장군 철마면 안평리 518-5,소고기숯불구이,051-721-8692,35.236349,129.175933
216,일반음식점,한식,동양가든,부산광역시  기장군 기장읍 반송로 1550,부산광역시 기장군 기장읍 서부리 13-3,"보쌈, 식육",051-722-8673,35.248984,129.209172
217,일반음식점,중국식,월내반점,부산광역시  기장군 장안읍 해맞이로 425,부산광역시 기장군 장안읍 길천리 205-4,"우동, 짜장",051-727-3911,35.329756,129.281918
218,일반음식점,한식,신라해장국(장안점),"부산광역시  기장군 장안읍 장안로 8, B동 109호",부산광역시 기장군 장안읍 기룡리 448-1,해장국,051-727-7955,35.341533,129.251745
219,일반음식점,식육(숯불구이),고령식육식당,부산광역시  기장군 기장읍 차성동로142번길 9,부산광역시 기장군 기장읍 동부리 427-9,소고기숯불구이,051-722-8090,35.250808,129.218304
220,일반음식점,한식,장안매운탕,"부산광역시  기장군 장안읍 장안로 75-4, 1,2층",부산광역시 기장군 장안읍 기룡리 306,매기매운탕,051-727-0679,35.346826,129.254168
221,일반음식점,한식,원산갈비,부산광역시 사상구 광장로81번길 27 (괘법동),부산광역시 사상구 괘법동 535-8,돼지갈비,051-327-2127,35.161979,128.98213
222,일반음식점,한식,삼락하동재첩국,부산광역시 사상구 낙동대로1518번길 33 (삼락동),부산광역시 사상구 삼락동 70-21,재첩국,051-301-7200,35.193397,128.985613
223,일반음식점,한식,삼락식당,부산광역시 사상구 사상로233번길 10 (괘법동),부산광역시 사상구 괘법동 524-45,재첩국,051-328-4140,35.16586,128.982212
224,일반음식점,한식,오륙도낙지,부산광역시 사상구 모라로 64 (모라동),부산광역시 사상구 모라동 1039,낙지전골,051-301-5253,35.188691,128.987582
225,일반음식점,한식,밥상예찬,부산광역시 사상구 새벽로 218 (괘법동),부산광역시 사상구 괘법동 558-7,정식,051-317-2071,35.160433,128.984693
226,일반음식점,한식,왕호돌왕갈비,부산광역시 사상구 사상로 285 (덕포동),부산광역시 사상구 덕포동 422-15,돼지갈비,051-302-0460,35.170447,128.982462
227,일반음식점,한식,대궐안집,부산광역시 사상구 광장로 68 (괘법동),부산광역시 사상구 괘법동 559-11,소갈비,051-322-1223,35.161726,128.983997
228,일반음식점,한식,외갓집 꼬리 곰탕,부산광역시 사상구 낙동대로 722 (엄궁동),부산광역시 사상구 엄궁동 159-1,해장국,051-324-5552,35.125928,128.96852
229,일반음식점,한식,청원복집,부산광역시 사상구 백양대로907번길 25 (모라동),부산광역시 사상구 모라동 389,복국,051-311-3558,35.188053,128.989673
230,일반음식점,한식,곰보식당,부산광역시 사상구 낙동대로 1564 (삼락동),부산광역시 사상구 삼락동 50-1,안심,051-304-7733,35.196559,128.987823
231,일반음식점,한식,여로초장집,부산광역시 사상구 백양대로 977-1 (모라동),부산광역시 사상구 모라동 1329-1,생선회,051-312-2881,35.193465,128.992711
232,일반음식점,한식,정다옥설렁탕,부산광역시 사상구 농산물시장로 22(엄궁동),부산광역시 사상구 엄궁동 651-103,설렁탕,051-623-1233,35.126132,128.96458
233,일반음식점,한식,기장대게도매,부산광역시 사상구 엄궁로 7(엄궁동),부산광역시 사상구 엄궁동 687-3,대게,051-325-3536,35.124549,128.967186
234,일반음식점,한식,이화수 전통육개장 사상구청점,부산광역시 사상구 학감대로 257(감전동),부산광역시 사상구 감전동 134-8,육개장,051-328-8006,35.153857,128.989939
235,일반음식점,한식,샤브향 주례개금점,부산광역시 사상구 가야대로 384(주례동),부산광역시 사상구 주례동 57-14,샤브샤브,051-312-5454,35.151108,129.014519
236,일반음식점,일식,호(好),"부산광역시 사상구 운산로 52, 1층 (괘법동)",부산광역시 사상구 괘법동 516-27,초밥,051-328-3313,35.167709,128.981817
237,일반음식점,한식,힘쎈민물장어,부산광역시 사상구 주례로 261 (학장동),부산광역시 사상구 학장동 535-11,장어,051-316-8001,35.14237,128.989143
238,일반음식점,중국식,후 차이,"부산광역시 사상구 낙동대로 911, 1층 (감전동)",부산광역시 사상구 감전동 502-8,자장면,051-328-6000,35.141558,128.96966
239,일반음식점,한식,한라돈이 익는 마을애,부산광역시 사상구 광장로 103 (괘법동),부산광역시 사상구 괘법동 543-10,삽겹살,051-312-7499,35.163011,128.987655
240,일반음식점,한식,채선당 주례점,부산광역시 사상구 주례로10번길 110 (주례동),부산광역시 사상구 주례동 519-53,샤브샤브,051-312-0039,35.150006,129.005178
241,일반음식점,한식,유가네닭갈비동서점,부산광역시 사상구 주례로9번길 25 (주례동),부산광역시 사상구 주례동 55-198,닭갈비,051-312-9233,35.150563,129.012954
242,일반음식점,한식,맛나감자탕학장점,"부산광역시 사상구 대동로 103 (학장동, 금영빌딩2층)",부산광역시 사상구 학장동 585-15,감자탕,051-317-1435,35.13884,128.978895
243,일반음식점,한식,샤브향,"부산광역시 사상구 백양대로 987, 5층 (모라동)",부산광역시 사상구 모라동 170,쌈,051-302-3535,35.194194,128.992664
244,일반음식점,일식,도원,부산광역시 사상구 학감대로 257 (감전동),부산광역시 사상구 감전동 134-8,초밥,051-312-5588,35.15386,128.989927
245,일반음식점,한식,외식1번가서부산,부산광역시 사상구 농산물시장로 36 (엄궁동),부산광역시 사상구 엄궁동 652-7,소갈비,051-324-5757,35.126626,128.967045
246,일반음식점,한식,청운횟집,부산광역시 사상구 광장로81번길 28 (괘법동),부산광역시 사상구 괘법동 536-9,생선회,051-317-1200,35.163764,128.985037
247,일반음식점,한식,사상목촌돼지국밥,부산광역시 사상구 광장로 85 (괘법동),부산광역시 사상구 괘법동 545-22,돼지국밥,051-361-7000,35.162735,128.985843
248,일반음식점,한식,33숯불갈비,부산광역시 사상구 낙동대로776번길 27 (엄궁동),부산광역시 사상구 엄궁동 514-27,돼지갈비,051-317-3177,35.12944,128.972668
249,일반음식점,한식,골목아구찜,부산광역시 사상구 모라로 90-14 (모라동),부산광역시 사상구 모라동 952-7,아구찜,051-315-0755,35.186165,128.989376
250,일반음식점,한식,청기와샤브샤브,부산광역시 사상구 학감대로39번안길 15-9 (학장동),부산광역시 사상구 학장동 160-7,샤브샤브,051-324-9015,35.132922,128.997238
251,일반음식점,한식,돈돈촌,부산광역시 사상구 백양대로 887-26 (모라동),부산광역시 사상구 모라동 521,돼지갈비,051-316-8383,35.153258,128.990417
252,일반음식점,한식,금화횟집,부산광역시 사상구 백양대로 900 (모라동),부산광역시 사상구 모라동 459-1,생선회,051-315-5949,35.186692,128.991151
253,일반음식점,한식,창녕순대국밥,부산광역시 사상구 새벽시장로 114 (감전동),부산광역시 사상구 감전동 141-4,국밥,051-313-5128,35.153963,128.985942
254,일반음식점,한식,최기택송이아구찜,부산광역시 사상구 엄궁로 206 (엄궁동),부산광역시 사상구 엄궁동 567-6,아구찜,051-322-8688,35.130696,128.972953
255,일반음식점,한식,쌈촌주례점,부산광역시 사상구 백양대로 362 (주례동),부산광역시 사상구 주례동 10,쌈밥,051-311-4690,35.153212,129.012348
256,일반음식점,뷔페식,크로네컨벤션 부페,"부산광역시 사상구 광장로 60, 4~5층 (괘법동, 르네상스호텔)",부산광역시 사상구 괘법동 559-6,뷔페,051-327-3877,35.161787,128.983034
257,일반음식점,한식,바다회센타,부산광역시 사상구 사상로469번길 20 (모라동),부산광역시 사상구 모라동 750-1,생선회,051-302-2342,35.18838,128.990265
258,일반음식점,한식,조방낙지,부산광역시 사상구 가야대로 337 (주례동),부산광역시 사상구 주례동 190-3,낙지전골,051-325-9292,35.151446,129.009664
259,일반음식점,한식,대박집,부산광역시 사상구 학장로 330 (주례동),부산광역시 사상구 주례동 1162-28,대패삼겹살,051-317-9290,35.149766,129.000262
260,일반음식점,한식,고집불통,부산광역시 사상구 백양대로 463 (주례동),부산광역시 사상구 주례동 367-1,삼겹살,051-315-8227,35.152613,129.001142
261,일반음식점,한식,(주)합천일류돼지국밥,부산광역시 사상구 광장로 34 (괘법동),부산광역시 사상구 괘법동 565-6,돼지국밥,051-317-2478,35.162142,128.98033
262,일반음식점,한식,구덕민속촌,부산광역시 사상구 학감대로39번안길 15-17 (학장동),부산광역시 사상구 학장동 153,생갈비,051-311-0127,35.132683,128.997703
263,일반음식점,한식,포항물회,부산광역시 영도구 절영로 478 (동삼동),부산광역시 영도구 동삼동 570-1번지,물회,051-405-9077,35.070529,129.068675
264,일반음식점,한식,태종대 암소한마당,부산광역시 영도구 태종로833번길 11 (동삼동),부산광역시 영도구 동삼동 1013번지,갈비,051-404-5999,35.062216,129.082029
265,일반음식점,한식,제주복국,부산광역시 영도구 절영로 481 (동삼동),부산광역시 영도구 동삼동 487번지,복국,051-405-5050,35.071005,129.068867
266,일반음식점,한식,제일영양돌솥밥,부산광역시 영도구 태종로95번길 11 (대교동2가),부산광역시 영도구 대교동2가 33-2번지,돌솥밥,051-412-7892,35.092183,129.041463
267,일반음식점,한식,장원쌈밥,부산광역시 영도구 중리로 46-9 (동삼동),부산광역시 영도구 동삼동 510-20번지,쌈밥,051-404-4700,35.075152,129.068724
268,일반음식점,한식,일번지식당,부산광역시 영도구 대평남로 8 (대평동1가),부산광역시 영도구 대평동1가 80번지,복국,051-416-5231,35.090059,129.035832
269,일반음식점,한식,대관령코다리,"부산광역시 영도구 태종로 519 (동삼동,101호)",부산광역시 영도구 동삼동 213-19번지 조은아크로빌 101호,코다리찜,051-403-5088,35.084669,129.074057
270,일반음식점,한식,어리목도새기촌,부산광역시 영도구 절영로 485 (동삼동),부산광역시 영도구 동삼동 485번지,돔배수육,051-403-8015,35.071163,129.069374
271,일반음식점,한식,뚱땡이삼겹살,부산광역시 영도구 태종로 75 (대교동1가),부산광역시 영도구 대교동1가 161번지,삼겹살,051-416-0567,35.092588,129.039472
272,일반음식점,한식,두메산골터줏대감,부산광역시 영도구 태종로 86 (대교동2가),부산광역시 영도구 대교동2가 135-7번지 로얄팰리스,갈비,051-413-9278,35.091779,129.040241
273,일반음식점,한식,도원참치물회,부산광역시 영도구 절영로 468 (동삼동),부산광역시 영도구 동삼동 576번지,물회,051-403-5777,35.069969,129.067768
274,일반음식점,한식,남촌,부산광역시 영도구 남항로9번길 3 (남항동1가),부산광역시 영도구 남항동1가 59-3번지,샤브샤브,051-415-3230,35.090052,129.037674
275,일반음식점,한식,그램그램 영도점,부산광역시 영도구 중리로 25 (동삼동),부산광역시 영도구 동삼동 510-45번지,보쌈,051-403-0026,35.073073,129.068368
276,일반음식점,식육(숯불구이),한마당,부산광역시 동래구 아시아드대로 229 (온천동),부산광역시 동래구 온천동 1249 - 3,삼겹살,051-506-7888,35.204483,129.0669153
277,일반음식점,회집,청송식당,부산광역시 동래구 충렬대로359번길 44 (안락동),부산광역시 동래구 안락동 430 - 27,"생선회, 초밥",051-531-1144,35.19971393,129.0992042
278,일반음식점,회집,청산도횟집,부산광역시 동래구 명륜로 80-10 (수안동),부산광역시 동래구 수안동 191 - 7,생선회,051-552-9528,35.20109669,129.0848259
279,일반음식점,회집,청사포횟집,부산광역시 동래구 중앙대로1367번길 55 (온천동),부산광역시 동래구 온천동 707 - 1,생선회,051-557-1667,35.20956304,129.0764929
280,일반음식점,식육(숯불구이),주식회사세연정,부산광역시 동래구 충렬대로 149 (온천동),부산광역시 동래구 온천동 1438 - 5,"생갈비, 양념갈비",051-506-6666,35.20517824,129.0769511
281,일반음식점,탕류(보신용),조마루감자탕식당,부산광역시 동래구 명륜로 130-1 (명륜동),부산광역시 동래구 명륜동 569 - 15,감자탕,051-552-3651,35.20549002,129.0824134
282,일반음식점,한식,정림,부산광역시 동래구 충렬대로237번길 31-3 (수안동),부산광역시 동래구 수안동 460 - 3,약선요리,051-554-1994,35.20299543,129.0851807
283,일반음식점,일식,유가네 닭갈비 동래역점,부산광역시 동래구 삼성대길 40 (명륜동),부산광역시 동래구 명륜동 502 - 13,"생선회,초밥",051-552-5818,35.20470984,129.0819638
284,일반음식점,한식,오륙도낙지,부산광역시 동래구 사직북로5번길 30 (사직동),부산광역시 동래구 사직동 90 - 39,낙지볶음,051-506-1854,35.19620411,129.0591861
285,일반음식점,식육(숯불구이),영남식육식당 안락점,부산광역시 동래구 충렬대로 406 (안락동),부산광역시 동래구 안락동 606 - 21,한우숯불구이,051-528-7222,35.19632029,129.1026613
286,일반음식점,일식,어가식당,부산광역시 동래구 온천장로107번길 32 (온천동),부산광역시 동래구 온천동 137 - 0,"생선회,초밥",051-554-0331,35.22116261,129.0826877
287,일반음식점,탕류(보신용),안양해물탕,"부산광역시 동래구 사직로 66 (사직동,89-7)",부산광역시 동래구 사직동 89 - 6 89-7,해물탕,051-505-0480,35.19554187,129.0586394
288,일반음식점,식육(숯불구이),수목원,부산광역시 동래구 금정마을로 81 (온천동),부산광역시 동래구 온천동 1119 - 41,오리,051-558-3399,35.2127009,129.0641563
289,일반음식점,복어취급,수궁복집,부산광역시 동래구 충렬대로 296 (낙민동),부산광역시 동래구 낙민동 198 - 16,복국,051-555-2151,35.19983099,129.0912552
290,일반음식점,한식,송가네대구탕,부산광역시 동래구 미남로132번길 17 (온천동),부산광역시 동래구 온천동 1425 - 13,"대구탕,뽈찜",051-504-3900,35.20610884,129.0706157
291,일반음식점,한식,새미골해물아구찜,부산광역시 동래구 안연로 58-1 (안락동),부산광역시 동래구 안락동 633 - 9,해물아구찜,051-525-0555,35.19270724,129.0995269
292,일반음식점,한식,산성별관,부산광역시 동래구 온천장로119번길 12-3 (온천동),부산광역시 동래구 온천동 150 - 10,"아구찜,오리고기",051-556-7105,35.22168147,129.0841335
293,일반음식점,식육(숯불구이),봉식당,부산광역시 동래구 온천장로119번길 26 (온천동),부산광역시 동래구 온천동 150 - 15,"보쌈,회",051-556-9911,35.22175869,129.0835634
